""	"26.T.0"	"1.T.0"	"1.T.1"	"1.T.2"	"1.T.3"	"1.T.4"	"1.T.5"	"1.T.6"	"10.T.0"	"10.T.1"	"10.T.2"	"10.T.3"	"10.T.4"	"10.T.5"	"10.T.6"	"10.T.Flare"	"11.T.0"	"11.T.1"	"11.T.2"	"11.T.3"	"11.T.4"	"11.T.5"	"11.T.6"	"12.T.0"	"12.T.1"	"13.T.0"	"13.T.1"	"13.T.2"	"13.T.3"	"13.T.4"	"13.T.5"	"13.T.6"	"14.T.0"	"14.T.1"	"14.T.2"	"14.T.3"	"14.T.4"	"14.T.5"	"14.T.6"	"15.T.0"	"15.T.1"	"15.T.2"	"15.T.3"	"15.T.4"	"15.T.5"	"15.T.6"	"16.T.0"	"16.T.1"	"16.T.2"	"17.T.0"	"17.T.1"	"17.T.2"	"17.T.3"	"17.T.4"	"17.T.5"	"17.T.6"	"17.T.Flare"	"18.T.0"	"18.T.1"	"18.T.2"	"18.T.3"	"18.T.4"	"18.T.5"	"18.T.6"	"19.T.0"	"19.T.1"	"19.T.2"	"19.T.3"	"19.T.4"	"19.T.5"	"19.T.6"	"2.T.0"	"2.T.1"	"2.T.2"	"2.T.3"	"2.T.4"	"2.T.5"	"2.T.6"	"20.T.0"	"20.T.1"	"20.T.2"	"20.T.3"	"20.T.4"	"20.T.5"	"20.T.6"	"21.T.0"	"21.T.1"	"21.T.2"	"21.T.3"	"21.T.4"	"21.T.5"	"21.T.6"	"21.T.Flare"	"22.T.0"	"22.T.1"	"22.T.2"	"22.T.3"	"22.T.4"	"22.T.5"	"22.T.6"	"23.T.0"	"23.T.1"	"23.T.2"	"23.T.3"	"23.T.4"	"23.T.5"	"23.T.6"	"24.T.0"	"24.T.1"	"24.T.2"	"24.T.3"	"24.T.4"	"24.T.5"	"24.T.6"	"25.T.0"	"25.T.1"	"25.T.2"	"25.T.3"	"25.T.4"	"25.T.5"	"25.T.6"	"26.T.1"	"26.T.2"	"26.T.3"	"26.T.4"	"26.T.5"	"26.T.6"	"27.T.0"	"27.T.1"	"27.T.2"	"27.T.3"	"27.T.4"	"27.T.5"	"27.T.6"	"28.T.0"	"28.T.1"	"29.T.0"	"29.T.1"	"29.T.2"	"29.T.3"	"29.T.4"	"29.T.5"	"29.T.6"	"3.T.0"	"3.T.1"	"3.T.2"	"3.T.3"	"3.T.4"	"3.T.5"	"3.T.6"	"30.T.0"	"30.T.1"	"30.T.2"	"30.T.3"	"30.T.4"	"30.T.5"	"30.T.6"	"31.T.0"	"31.T.1"	"31.T.2"	"31.T.3"	"31.T.4"	"31.T.5"	"31.T.6"	"32.T.0"	"32.T.1"	"32.T.2"	"32.T.3"	"32.T.4"	"32.T.5"	"32.T.6"	"33.T.0"	"34.T.0"	"34.T.1"	"34.T.2"	"34.T.3"	"34.T.4"	"34.T.5"	"34.T.6"	"34.T.Flare"	"36.T.0"	"36.T.1"	"36.T.2"	"36.T.3"	"36.T.4"	"36.T.5"	"36.T.6"	"37.T.0"	"37.T.1"	"37.T.2"	"37.T.3"	"37.T.4"	"37.T.5"	"37.T.6"	"38.T.0"	"38.T.1"	"38.T.2"	"38.T.3"	"38.T.4"	"38.T.5"	"38.T.6"	"38.T.Flare"	"39.T.0"	"39.T.1"	"39.T.2"	"39.T.3"	"39.T.4"	"39.T.5"	"39.T.6"	"4.T.0"	"4.T.1"	"4.T.2"	"4.T.3"	"4.T.4"	"4.T.5"	"4.T.6"	"40.T.0"	"40.T.1"	"40.T.2"	"40.T.3"	"40.T.4"	"40.T.5"	"40.T.6"	"41.T.0"	"41.T.1"	"41.T.2"	"41.T.3"	"41.T.4"	"41.T.5"	"41.T.6"	"42.T.0"	"42.T.Flare"	"43.T.0"	"43.T.1"	"43.T.2"	"43.T.3"	"43.T.4"	"43.T.5"	"43.T.6"	"44.T.0"	"44.T.1"	"44.T.2"	"44.T.3"	"44.T.4"	"44.T.5"	"44.T.6"	"45.T.0"	"46.T.0"	"46.T.1"	"46.T.2"	"46.T.3"	"46.T.4"	"46.T.5"	"46.T.6"	"46.T.Flare"	"47.T.0"	"47.T.1"	"47.T.2"	"47.T.3"	"47.T.4"	"47.T.5"	"47.T.6"	"48.T.0"	"48.T.1"	"48.T.2"	"48.T.3"	"48.T.4"	"48.T.5"	"48.T.6"	"49.T.0"	"49.T.1"	"49.T.2"	"49.T.3"	"49.T.4"	"49.T.5"	"49.T.6"	"5.T.0"	"50.T.0"	"50.T.2"	"50.T.3"	"50.T.4"	"50.T.5"	"50.T.6"	"52.T.0"	"52.T.1"	"52.T.2"	"52.T.4"	"52.T.5"	"52.T.6"	"53.T.0"	"54.T.0"	"54.T.1"	"54.T.2"	"54.T.3"	"54.T.4"	"54.T.5"	"54.T.6"	"55.T.0"	"55.T.1"	"55.T.2"	"55.T.3"	"55.T.4"	"55.T.5"	"55.T.6"	"56.T.0"	"56.T.1"	"56.T.2"	"56.T.3"	"56.T.4"	"56.T.5"	"56.T.6"	"57.T.0"	"57.T.1"	"57.T.2"	"57.T.3"	"57.T.4"	"57.T.5"	"57.T.6"	"59.T.0"	"59.T.2"	"6.T.0"	"6.T.1"	"6.T.2"	"6.T.3"	"6.T.4"	"6.T.5"	"6.T.6"	"6.T.Flare"	"60.T.0"	"60.T.1"	"60.T.2"	"60.T.3"	"60.T.4"	"60.T.5"	"60.T.6"	"61.T.0"	"61.T.1"	"61.T.2"	"61.T.3"	"63.T.0"	"63.T.1"	"63.T.2"	"63.T.3"	"63.T.5"	"63.T.6"	"64.T.0"	"64.T.1"	"64.T.2"	"64.T.3"	"64.T.4"	"64.T.5"	"64.T.6"	"65.T.0"	"65.T.1"	"65.T.2"	"65.T.5"	"66.T.0"	"66.T.1"	"66.T.2"	"66.T.3"	"66.T.4"	"66.T.5"	"66.T.6"	"67.T.0"	"67.T.1"	"67.T.2"	"67.T.3"	"67.T.4"	"67.T.5"	"67.T.6"	"68.T.0"	"68.T.1"	"68.T.2"	"68.T.3"	"68.T.4"	"68.T.5"	"68.T.6"	"68.T.Flare"	"69.T.0"	"69.T.1"	"69.T.2"	"69.T.3"	"69.T.4"	"69.T.5"	"69.T.6"	"69.T.Flare"	"7.T.0"	"7.T.1"	"7.T.2"	"7.T.3"	"7.T.4"	"7.T.5"	"7.T.6"	"70.T.0"	"70.T.1"	"70.T.2"	"70.T.3"	"70.T.4"	"70.T.5"	"70.T.6"	"71.T.0"	"71.T.1"	"71.T.2"	"71.T.3"	"72.T.0"	"72.T.1"	"72.T.2"	"72.T.3"	"72.T.4"	"72.T.5"	"72.T.6"	"73.T.0"	"73.T.1"	"73.T.2"	"73.T.3"	"73.T.4"	"73.T.5"	"73.T.6"	"73.T.Flare"	"74.T.0"	"74.T.1"	"74.T.2"	"74.T.3"	"74.T.4"	"74.T.5"	"74.T.6"	"75.T.0"	"75.T.1"	"75.T.2"	"75.T.3"	"75.T.4"	"75.T.5"	"75.T.6"	"76.T.0"	"76.T.1"	"76.T.2"	"76.T.3"	"76.T.4"	"76.T.5"	"76.T.6"	"77.T.0"	"77.T.1"	"77.T.2"	"77.T.3"	"77.T.4"	"77.T.5"	"77.T.6"	"78.T.0"	"78.T.1"	"78.T.2"	"78.T.3"	"78.T.4"	"78.T.5"	"78.T.6"	"79.T.0"	"79.T.1"	"79.T.2"	"79.T.3"	"79.T.4"	"79.T.5"	"79.T.6"	"8.T.0"	"8.T.1"	"8.T.2"	"8.T.3"	"8.T.4"	"8.T.5"	"8.T.6"	"80.T.0"	"81.T.0"	"82.T.0"	"83.T.0"	"84.T.0"	"9.T.0"	"9.T.1"	"9.T.2"	"9.T.3"	"9.T.4"	"9.T.5"	"9.T.6"	"9.T.Flare"
"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii"	-3.8521622452902	-1.79323032905431	-0.585261721575933	-6.76559399368819	-5.08436830751945	-7.18509844589909	-4.27425044876655	-6.5969396178549	3.23939926310023	3.51651569522971	3.39455604302105	3.57899964629007	4.23192917683577	4.5517776823032	2.9650704781163	1.1251441960811	-2.23155039195536	-2.85749211979989	-1.58264250616324	-7.05820579266599	-0.675195313505414	-6.8764594937541	-6.37090951782778	-2.72066910620713	-3.12480366891488	-1.27676547552657	-0.713268744452815	-1.75545973434047	-2.78093914850032	-2.14341187037975	-3.2575527622521	-2.69387226599969	-4.05040358054696	-2.3636927042552	-7.90062029083508	-4.41993518366149	-4.64000838378415	-6.03601479019949	-7.37633070768755	-3.39683627161477	-7.07000299512497	-4.29360033951273	-4.29259957877633	-3.12723710962876	-3.52162254196612	-8.18968463660366	-4.59715158649049	-0.98293233420461	-3.54517864009442	4.39652646906092	3.61697317976689	3.03853230459954	2.67729900443703	3.80294764504362	5.15810577822545	2.93061903191748	2.84417677855733	1.66775229812038	3.34189584491258	0.109399663625353	2.66600181463633	2.92245383400523	2.07576320971798	1.44239904724987	-0.987855470329804	-4.36039030104802	-4.77010996834499	-4.43620593797914	-6.9361563575498	-5.43496669143666	-2.33188306816205	-2.05057456263101	-2.04411022838478	-5.07915034755448	-2.50500832839914	-3.40432124626766	-6.84165989564631	-1.74861559510487	-1.96435956469107	-4.20110852350278	-3.81448154522085	-3.46711138384323	-2.63641644681683	-6.74445973068473	-5.69239786330106	2.65433911592505	1.73509179711813	3.45191263220772	-1.63292776648914	3.81860484190392	3.02492162212187	-4.66358141080816	-0.565853335192953	-1.16019513374603	-5.98966965016105	-4.34886334312443	-5.06015486861648	-7.62947515549774	-5.62639424126563	-7.56235279307826	-3.99017797379662	-4.64141286932252	-4.5098040556885	-5.39331698891863	-7.87239553264853	-7.36022113604671	-6.15231170699307	-4.90903719912593	2.27184003168643	2.04207482064178	2.67075162501036	3.06472808974801	3.15559177263228	2.68579192848628	2.19080494883875	-4.60494296209454	-7.03447245470872	-3.99944215377119	-1.8976487233128	-5.66813992364225	-6.21002315603908	-5.02617649331759	-7.35505304168577	-4.48654565535354	-7.62709130733408	-7.70602146175727	-4.53269366289763	3.36337844782666	-4.38321486815606	-6.18385600528371	-4.11669349859749	-7.38840769234269	-6.93902915312047	-4.08254965187099	-6.5386795055564	-4.27501350945662	-7.80930293200355	-8.73092634352443	-9.86545939141587	-8.72914508428989	-5.35532263646104	-1.8718166889543	-6.38826053782125	-1.90954328263294	-1.49510362354669	-5.76730226028688	-3.17067871740726	-4.02783384857644	-7.79451396849934	-3.41904373140233	-4.62941713813347	-7.47020162383355	-4.81138691421476	-2.40261385763486	-4.24279262355199	-0.48769587658143	-6.86872637440863	-1.51799356671848	-4.28870150084506	-4.47610389205753	-2.18881294873663	-8.46307510883678	-1.22603363906737	-7.57948896863284	-3.84722275742344	-0.336450138158061	-7.49947171310467	-7.4247890399953	-7.39230104950024	-7.07969779703291	-3.11296605012045	0.10368805440118	-0.815034453175593	-4.47022903125907	-4.4990307447857	-6.86301974196888	-1.35201294398843	-7.97595876678647	-0.719668166614733	-3.67569553045385	2.85291604587979	-2.4260231445657	-4.84303063747697	-5.5480662701685	-6.94926582685168	-7.07774446700866	-2.89165444293105	-1.16709304333194	-5.60148471154863	-9.65616142238563	-5.86433606853561	-7.77309488128755	-7.35231556159954	-8.24796648580769	-2.10315705324664	-6.71892561381625	-7.71622729704578	-5.18516041916743	-8.01558630634279	-6.38370614392708	-5.80065006378465	-4.89095583475116	-2.83718490475691	-2.49166031654882	-1.76233238761808	-3.9541444628462	-6.76787691074515	0.0872402136803812	-6.87253560205093	-2.22824677275058	-7.10193247971476	-3.54545548880508	-4.86160880188597	-3.36876106228289	-7.26327985308512	-6.07269542351822	-3.57131138907064	-1.93614970973324	-7.77230802792329	-4.44561774059184	-7.55366588126328	-6.57317642266379	-8.17081948124386	-3.71670170543249	-1.97218814988736	-6.81932661872898	-5.1793425649377	-9.05820425252517	-6.29400436519242	-2.25610767866062	-2.28836620564809	-4.96533771319374	-1.44777264285751	-4.99991792486939	-7.56428273709658	-5.19611796677966	-7.35530116492771	-7.04778452326563	-7.74873417159928	-0.384378483496494	-6.95736480254159	-6.87757555758981	-6.51609901412516	-6.84220123688271	-5.92195702646719	-6.74470020885971	3.56294038500707	0.520455063820131	-4.80164679391128	-7.73941179166649	-7.80648178254843	-9.09937750179154	-5.95912516049465	-7.46378234278471	-8.13247842197557	-3.57344109484081	-7.47658599040418	-9.31991394764008	-5.50172184301113	-8.57695531554499	-7.92115870780796	-7.28396712938573	-5.26326725858766	-5.03781391183845	-7.9658983318212	-6.99003704749363	-7.33331303499485	-7.14063096511827	-4.92414430249953	-0.792931535823397	2.44142072699125	-1.16888479931694	-0.517958637091597	1.45614214373749	-2.317780075157	0.38668121900872	2.56426639379528	-3.21161517818104	-6.86142844915323	-7.32662547694207	-7.01423735406385	-5.81924968100655	-4.93281035118848	-7.58293969376306	-7.72203249692596	-5.95483055513145	-7.36438560542684	-8.9256422059247	-4.28687688168104	-1.23377133802146	-4.85355925871314	-1.27882589606267	-2.23112079274562	-7.94004741090762	-5.98000019608225	-6.46239480803825	-7.56200676711848	-7.54286995628035	-7.33332544650943	-4.17311435706762	-7.82934662278886	-3.32008466499701	-5.09632341989044	-5.04353787643132	-5.45289113886748	-7.39945933183661	-7.14260125886705	-7.19313473792929	-5.61601912635716	-8.10521537812494	-5.94312932370977	-0.286988807692036	-2.97219753699208	-6.09972085562743	-0.869504046536913	-3.78182100696869	-1.38390459865859	1.12232519792582	-3.43807738218254	-7.08891738888776	-0.699317767627643	-2.11272168013596	-6.30809330514721	-3.3482939330121	0.664806367306916	-0.462898067945702	-2.8994673460026	-5.53140674821487	-7.36462785130111	-6.94220185865204	-7.24462231080468	-5.93741727540451	-5.37307170565265	4.48071300919968	-0.396133405175856	-2.14216611075451	-6.92002071348117	-4.56617372812759	-2.08154916620924	2.8247716250469	3.23349616029872	2.64076269396511	2.16584452990649	1.58877228134008	2.35857975399498	1.05978290448014	2.84900441169602	2.43613353667061	0.697893238209028	3.50282738781956	0.609317809131162	-0.235282724269495	1.31301982341352	3.04317301969646	2.16775412219261	1.61546554652714	-7.63391461250122	-4.58206527313313	-8.19036345911619	-3.55658354020587	-5.9968897261621	-2.62454079176895	-3.72201865106365	-1.51527146894493	-1.99823899307966	-2.88155933370178	-0.573532570380567	1.89515921472339	-3.49470093258986	-1.8026392121406	-7.57135333098059	-4.06587347967864	-6.91674207827051	-2.36651106744937	-1.58934871940678	-5.15761116072716	-4.58518112303707	-6.69028503017863	-7.71316181720907	-4.01488938509226	-8.55987578419877	-2.34734387865805	-4.26875927150484	-6.28703129630829	-2.07454761088225	-5.93346341094443	-4.23103302503577	-6.95510217038669	-7.18811927635194	-6.33032923516364	-5.73216327627072	-7.05170732217015	-6.93454318152013	-2.70296254015751	-5.86000393422921	-4.43417368760298	-5.92864171261678	-4.85428275835177	-1.0534438291365	-5.00160380118296	-1.45902207849883	-5.27126054637754	-2.19461580185569	-5.21357086259376	0.883437922186415	-8.773613829226	-4.82735437003031	-7.43257643708607	-3.14011259573991	-4.98060694028487	-7.69227905711581	2.96097774518818	0.0857624472151398	0.708230781039914	1.31350143357931	1.01462809422412	2.23282424628177	0.319809127197496	0.465895506480371	-0.0952308407034484	3.19893741622526	-0.815015320750193	-0.469885180012943	2.48302000611527	2.16037677019557	-2.22558276439517	-6.26442738278223	-4.53687713389188	-5.26711734627834	-7.19398722275925	-6.11948478984149	-1.85752363555025	-6.16137478856984	-3.05379595563547	-3.28555274803596	-4.51235990903611	-1.0141844644134	-1.04879701839775	-5.44118171102591	-3.39793390539697	1.52922377869743	3.90637204808821	1.18841462152192	2.45699086466271	3.36871585430495	5.06213425315379	1.53291825699973	-4.70270739289987	-4.69067393508776	-0.0300483162302074	-7.12102138708702	-1.88968881312566	-5.12491398960329	-0.490212378127957	0.548229323595777	0.0095593898507049	0.443816945471292	-2.14432041608916	2.24028153738694	1.61635753346277	2.02643911330193	-0.962649638947594	-1.94595089758286	-5.7707938331292	-4.08936124657067	-7.65499523936472	-6.04184974996085	-5.1243450136097	3.10907694690719	-4.80233412478721	-5.69587701442836	-4.25201838788442	-5.67155165024607	1.82760308481903	-2.59572406572558	-4.00670859407342	-2.5301069287002	-6.10366006344841	-6.92439193238017	-0.876967720495156	-4.9241476269397
"k__Bacteria;p__;c__;o__;f__;g__;s__bacterium_LF-3"	3.5013138221486	1.08293847866386	1.56164753431762	-0.0524717856209607	-0.249674963253107	0.012650530970194	0.531135783892046	0.545739948905738	-1.09477217287232	-1.40429002523959	-2.54157195904747	-2.06068112329829	-1.39425842753846	-1.11072582209021	-1.59113452838808	-2.12367870515505	1.82513745082874	1.27455847626421	0.961810830659662	1.45105306895529	2.33859007181845	2.7798492280864	0.763981333738103	1.09923861031321	1.51838458426074	-0.141785542687587	0.100905068509356	-1.60335195614301	-1.58208144484116	-0.213762242196215	-0.983955206131312	-1.80139218281925	0.230881484325391	-0.137442342546156	-1.39401860445234	-1.22126206611081	-0.926436317079844	-0.912050810796236	-1.88446413158638	2.57796239014084	2.57826340518512	2.24856280427434	1.91889255896761	2.88607046540168	1.73770937786897	0.46439444395169	0.300688213460426	-0.338266723458925	-2.35955497443668	1.49213466039229	1.25463919843912	0.143756518522503	1.77764891011573	1.54401307469039	1.70555076024071	1.4100165791049	0.304621512133841	-0.991421528199815	2.05032398101909	0.74611215029733	-1.97425969116304	0.5526660888973	1.65087021668264	0.954655810080991	0.378057148470746	2.30910778880986	-0.651072793532519	-0.471073107237047	0.229262628774026	0.279865619406125	-0.14886832139848	0.42280760130504	1.89954208620887	0.978023909581535	0.259834421725988	0.187206471799255	1.45553781328798	-0.291518407252785	1.17003332954086	1.01443091658757	1.24635385335596	-0.429941920425062	1.30727373186369	1.20200997351207	0.652653531146424	1.95831236438179	2.26931801077084	1.49093347403648	0.497974167916004	1.57291986132459	2.07556858199742	2.55995737073663	0.84513363851731	0.888787200449097	-0.216672106483378	-1.2984061698812	-1.56364730715	-1.08936155056064	-0.855709616799968	0.197979803728522	0.857153769341444	1.03636780279467	0.0896354555906072	-0.428144068899128	0.527993580873304	-0.275861375785281	-0.000893928996691966	0.964688954186348	0.624183230935062	-1.46150991119878	-1.0629273572839	-0.644485181969235	0.249553041287855	-0.864681047174794	2.32170292657296	1.72914870394078	0.800237352306637	1.01518516159461	2.22009151091818	1.66983811457378	1.05854847938234	0.884620150722939	1.41461868982339	2.07278625588763	1.60902443787929	1.54090915368336	-0.298587158300368	0.784011363361942	0.846823657638682	0.155621075184354	-0.950281243265035	0.707831424999454	0.23800969768425	0.338414850529313	2.46403247968839	4.15879807302056	-0.277705599843937	-0.605664033505826	-1.70119587337859	-1.83702387256524	-0.253425751086464	-1.46635158084614	-1.71407717013787	3.14727489162275	4.43865061851365	0.281644722234462	2.64568811799609	2.17457514238875	2.76898276048507	-1.45738522537888	2.23768974237085	2.94262951101604	1.53463923418455	0.540125885778622	3.89664789832261	2.53896169300422	1.91881518364816	1.52652887100494	2.54181269779363	0.564090204280271	0.739041902414278	0.686092816134075	2.89685675568066	1.58908659166219	-1.38713127675516	-0.477789254851119	-1.32470136258206	-2.30622216512322	-1.40867751655203	-1.47499533456362	-2.26566818973324	1.54209229673312	3.98742409123977	3.34164317866551	0.908141026674416	2.2391953242936	2.41607109058323	2.79011986579167	3.49870307284705	7.01571427426674	0.642565200629357	1.93185050462018	0.585583730018925	0.436516400203272	2.01382035122384	1.95127364383785	1.26924273980032	0.680906144218987	0.0922474272540696	-0.898153569527402	-0.83717147248814	-0.791357324950315	-0.0903832604039962	-0.184280505280306	2.50010655447087	3.23272545908705	1.73775679826165	-0.12256538614046	1.27456522213203	2.94184385277183	1.3201984306582	2.9168252836391	4.27277625432456	3.20563054487087	1.22030430785192	0.973454228352028	0.783082243339567	2.3963515831757	0.451610446662897	-0.231281452894982	-1.07875206128369	-1.42284177526003	-2.20680311530257	-1.66401297004446	-1.52426448601083	-2.21196571247763	3.4321259014043	2.71007101608521	1.19942226719168	0.192342268219241	1.26954798127611	1.83668314118214	0.0916014294107594	0.0409141770332578	0.258653038247843	-0.270024711332439	-0.357449395438321	0.367485145522153	0.571102071845257	-0.169932104799437	-0.243799993282271	-1.0205248849426	2.32082213310285	1.30361638274721	1.3747601396685	1.86864106101214	1.96818973441314	1.42948689759239	2.25007776868466	-0.192894558940534	1.98765236938463	-0.131888599081166	3.02847023115738	1.68585677636642	1.57617415503894	1.29466140777703	0.369655853698503	1.79102100599257	0.647780921051138	1.50373430395074	1.4134285724082	1.29240149945137	2.02516719950374	1.97723714783257	1.83197283368476	1.16920008177588	0.425721078164289	-0.746004368660582	0.971654317698203	-0.263036537141111	-0.710745889892181	0.78439259713459	1.82792007147246	1.24070751232739	0.124583566808713	0.919893276676702	1.6845013412331	2.16605412822079	1.64309055701483	2.23789205754186	3.27880045310923	0.466094776640948	1.67083418708668	2.28381228864425	1.79208960483151	1.70408302463713	1.30580540418527	0.299377316206804	-0.699598536026834	0.405007038843123	0.803056173847142	0.500918913076138	0.874330636454869	1.503743567062	1.10597289618266	0.669898462935102	1.21500912724013	-0.979274041018043	2.39648406408524	2.95701558640725	-2.40502025309602	-0.867998844813124	-0.488417480506762	-2.36557614735435	-0.748891579227661	-0.635065494355479	-0.297374726704753	-1.45522673870694	-1.19962358040909	-1.55207553295504	-1.30929727370694	-1.22880866567017	-0.126510120314442	-0.396746015752406	-2.01087176268507	-2.3874954160148	-1.64305006628435	-1.73490481322745	-2.03250018790105	-2.02434669486758	-1.91777763297463	0.98741727168282	1.89025408769278	2.38742541443652	2.85192374866693	2.85758412786116	1.20738245468798	3.59675241938431	0.326325298297892	2.59012734046565	0.862025390957123	1.09846508506441	-0.912195610260313	-1.37828623237773	-0.115176366066382	-0.370239237462997	-1.40781246922488	0.731083273026307	0.986557558554719	1.34292760284563	0.947750854483336	0.92534063764689	0.857409741925827	2.07712009169696	2.86718995079331	-1.00718617791552	-0.221724382690274	-1.10043782532787	-1.02839925161789	-0.494420112700735	-0.0124934049136631	0.203352547105323	-0.183136037966321	-2.26226145246164	0.0474341221268689	0.589211827786873	1.40674020830467	1.0020733190783	0.0733377255198198	3.2897581774594	2.27028301766778	-0.409129654072477	0.0564262479783064	-1.4334748522812	-0.129560866377203	0.637752002026581	0.840743292789367	1.4725874519912	1.0389279353508	0.607719610623142	0.88860319413673	0.980957053405938	-0.218799655009186	0.51587320792597	0.974503762249635	-0.347862519744348	0.726346361323946	2.09714903471541	1.36122797174541	3.70787678206434	-0.935861360742845	-1.91232396584508	-1.31503149557389	-0.338362820157084	0.31428064566462	-0.85476176803412	-0.947594963310685	-1.97350692204633	2.74680920047887	2.54279248839088	1.39816576811155	2.02047516157664	3.64274801512145	1.5348944305732	3.23891760341698	3.01258267678818	-0.116309300477015	0.0431680581428431	-1.75308281850825	-2.01284112162733	-0.642511441856238	-0.596159106037846	-1.41728076867029	2.63547657579639	2.54312430089905	3.85712216430243	3.26701785282214	2.62955804360345	3.19380604902448	4.01077331800932	0.588380109436392	3.31031490396797	-0.0720020883106467	0.545741806126602	1.96668218062621	0.465719414480303	0.247819445203517	0.461428553205075	2.11778333707833	-0.235674811921623	-0.221560017567765	-0.868549364800993	-0.667661226350066	-1.5367251991175	-1.012340521579	-1.19594781628697	1.49532005732321	0.171266415164534	-1.54113345763099	-0.291604150953053	1.45318504816765	-1.10269739320197	-1.25241220424236	0.912753703180724	0.472386093249086	0.0103109541002065	-0.0866575305367232	1.21407940328856	1.4133190099791	-0.235365060443101	0.277779472341159	1.2034090163367	-0.0682978253612915	-0.428510840641438	-2.22084201104353	-3.21307692490585	-1.18533272060923	-0.017626010525168	1.06168643186075	1.21500018101275	-1.44013057864196	0.872602051777781	0.264155719998588	0.975698774920542	1.40791326202161	1.27854390204729	-0.277889407199018	-1.63001407820976	-1.40227204757095	-0.937572077525221	-1.49450468672641	-1.24918536605114	-1.56956592811388	-0.548481286251933	2.81961803929277	0.186631590758516	0.939812330674259	1.57168770541303	1.95284066708785	2.28918824578441	2.01340067160186	2.87526539432683	1.28326674607729	0.994821678691818	-0.0448490580964472	1.14848215764115	1.53450383665982	0.398448349486324	1.91446781271685	0.277827231957658	3.2263812050747	3.09592543526427	2.9159135941555	-0.119433063679653	-0.59039049619947	-1.77311637256633	-1.78289252686998	-0.548764369499929	-0.52402388082841	-1.34651998435295	-1.04668265575332
